Seed,Algorithm,Feature_Metric,Num_Clusters_Target,Num_Clusters_Found,Cluster_Color_Percentage,Silhouette,ARI,NMI,Max_Color_Separation
0,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.30%', 'blue': '3.14%', 'green': '2.73%', 'red': '85.05%', 'white': '3.20%', 'yellow': '2.58%'}, 2: {'Blue': '40.68%', 'blue': '49.14%', 'green': '0.00%', 'red': '3.68%', 'white': '3.68%', 'yellow': '2.81%'}, 3: {'Blue': '3.19%', 'blue': '3.14%', 'green': '2.47%', 'red': '2.42%', 'white': '85.65%', 'yellow': '3.14%'}, 4: {'Blue': '2.58%', 'blue': '2.53%', 'green': '85.79%', 'red': '2.74%', 'white': '3.79%', 'yellow': '2.58%'}, 5: {'Blue': '2.84%', 'blue': '2.89%', 'green': '3.19%', 'red': '2.84%', 'white': '2.58%', 'yellow': '85.66%'}, 6: {'Blue': '32.10%', 'blue': '51.23%', 'green': '16.67%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6891271761325212,0.8071524366472919,0.8890655098871451,83.26315789473684
1,kmeans,boc(euclidean),6,6,"{1: {'Blue': '43.60%', 'blue': '42.80%', 'green': '3.55%', 'red': '3.84%', 'white': '3.13%', 'yellow': '3.07%'}, 2: {'Blue': '3.00%', 'blue': '2.59%', 'green': '85.57%', 'red': '3.09%', 'white': '3.04%', 'yellow': '2.72%'}, 3: {'Blue': '3.10%', 'blue': '2.38%', 'green': '2.79%', 'red': '3.00%', 'white': '3.15%', 'yellow': '85.57%'}, 4: {'Blue': '2.67%', 'blue': '3.24%', 'green': '3.14%', 'red': '2.56%', 'white': '85.47%', 'yellow': '2.93%'}, 5: {'Blue': '2.39%', 'blue': '3.22%', 'green': '3.00%', 'red': '85.51%', 'white': '3.11%', 'yellow': '2.78%'}, 6: {'Blue': '52.37%', 'blue': '47.08%', 'green': '0.00%', 'red': '0.27%', 'white': '0.27%', 'yellow': '0.00%'}}",0.6934042816538424,0.8153462656392438,0.8902973327808542,83.19544984488108
2,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.19%', 'blue': '3.39%', 'green': '85.42%', 'red': '3.23%', 'white': '3.18%', 'yellow': '2.60%'}, 2: {'Blue': '51.99%', 'blue': '48.01%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}, 3: {'Blue': '2.59%', 'blue': '3.15%', 'green': '3.05%', 'red': '2.85%', 'white': '2.74%', 'yellow': '85.62%'}, 4: {'Blue': '2.71%', 'blue': '2.66%', 'green': '3.06%', 'red': '86.00%', 'white': '2.41%', 'yellow': '3.15%'}, 5: {'Blue': '2.89%', 'blue': '3.17%', 'green': '2.77%', 'red': '2.02%', 'white': '85.69%', 'yellow': '3.46%'}, 6: {'Blue': '44.68%', 'blue': '41.42%', 'green': '3.60%', 'red': '3.66%', 'white': '3.35%', 'yellow': '3.29%'}}",0.688408428387429,0.7972247225274601,0.8837523258426844,83.66993652625504
3,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.40%', 'blue': '2.46%', 'green': '3.08%', 'red': '2.82%', 'white': '85.99%', 'yellow': '3.24%'}, 2: {'Blue': '44.04%', 'blue': '45.79%', 'green': '3.59%', 'red': '3.27%', 'white': '0.00%', 'yellow': '3.30%'}, 3: {'Blue': '2.78%', 'blue': '2.94%', 'green': '85.82%', 'red': '2.58%', 'white': '2.27%', 'yellow': '3.61%'}, 4: {'Blue': '2.42%', 'blue': '2.87%', 'green': '2.72%', 'red': '86.05%', 'white': '3.36%', 'yellow': '2.57%'}, 5: {'Blue': '2.63%', 'blue': '2.93%', 'green': '3.08%', 'red': '2.78%', 'white': '2.73%', 'yellow': '85.86%'}, 6: {'Blue': '41.98%', 'blue': '41.23%', 'green': '0.00%', 'red': '0.00%', 'white': '16.64%', 'yellow': '0.15%'}}",0.6930529762203828,0.8225970581888431,0.894183662395741,83.63006923837784
4,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.38%', 'blue': '2.85%', 'green': '85.54%', 'red': '3.27%', 'white': '3.47%', 'yellow': '2.49%'}, 2: {'Blue': '35.94%', 'blue': '47.29%', 'green': '0.13%', 'red': '16.65%', 'white': '0.00%', 'yellow': '0.00%'}, 3: {'Blue': '3.16%', 'blue': '2.78%', 'green': '3.21%', 'red': '2.84%', 'white': '85.65%', 'yellow': '2.36%'}, 4: {'Blue': '3.44%', 'blue': '3.01%', 'green': '2.95%', 'red': '3.06%', 'white': '2.52%', 'yellow': '85.02%'}, 5: {'Blue': '2.88%', 'blue': '2.30%', 'green': '3.21%', 'red': '85.47%', 'white': '3.10%', 'yellow': '3.04%'}, 6: {'Blue': '43.94%', 'blue': '45.34%', 'green': '3.69%', 'red': '0.00%', 'white': '3.46%', 'yellow': '3.57%'}}",0.6763003204730232,0.7810687822208954,0.8801985543693521,83.29764453961457
5,kmeans,boc(euclidean),6,6,"{1: {'Blue': '45.34%', 'blue': '44.41%', 'green': '3.30%', 'red': '3.49%', 'white': '0.00%', 'yellow': '3.46%'}, 2: {'Blue': '2.77%', 'blue': '2.89%', 'green': '3.12%', 'red': '3.41%', 'white': '2.66%', 'yellow': '85.16%'}, 3: {'Blue': '3.20%', 'blue': '3.20%', 'green': '2.39%', 'red': '2.64%', 'white': '85.07%', 'yellow': '3.50%'}, 4: {'Blue': '2.72%', 'blue': '3.25%', 'green': '2.24%', 'red': '85.02%', 'white': '3.46%', 'yellow': '3.30%'}, 5: {'Blue': '3.36%', 'blue': '3.82%', 'green': '84.91%', 'red': '2.53%', 'white': '2.67%', 'yellow': '2.72%'}, 6: {'Blue': '42.65%', 'blue': '40.68%', 'green': '0.00%', 'red': '0.00%', 'white': '16.67%', 'yellow': '0.00%'}}",0.6869530333884589,0.8018203230959438,0.8858557985747224,82.78251599147121
6,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.41%', 'blue': '2.88%', 'green': '2.93%', 'red': '2.93%', 'white': '2.74%', 'yellow': '86.13%'}, 2: {'Blue': '45.67%', 'blue': '43.79%', 'green': '3.73%', 'red': '0.00%', 'white': '3.00%', 'yellow': '3.82%'}, 3: {'Blue': '2.41%', 'blue': '3.02%', 'green': '86.37%', 'red': '2.51%', 'white': '3.02%', 'yellow': '2.67%'}, 4: {'Blue': '3.18%', 'blue': '2.91%', 'green': '2.70%', 'red': '2.54%', 'white': '85.22%', 'yellow': '3.45%'}, 5: {'Blue': '2.76%', 'blue': '2.28%', 'green': '3.36%', 'red': '85.59%', 'white': '3.06%', 'yellow': '2.94%'}, 6: {'Blue': '36.46%', 'blue': '46.88%', 'green': '0.00%', 'red': '16.67%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6845191708834838,0.7942478772621364,0.8838882905669738,83.9569451563301
7,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.91%', 'blue': '2.86%', 'green': '2.86%', 'red': '2.91%', 'white': '85.25%', 'yellow': '3.22%'}, 2: {'Blue': '3.20%', 'blue': '2.67%', 'green': '3.20%', 'red': '2.88%', 'white': '2.51%', 'yellow': '85.55%'}, 3: {'Blue': '42.10%', 'blue': '47.46%', 'green': '3.24%', 'red': '3.52%', 'white': '3.68%', 'yellow': '0.00%'}, 4: {'Blue': '3.24%', 'blue': '2.30%', 'green': '85.29%', 'red': '3.82%', 'white': '2.45%', 'yellow': '2.89%'}, 5: {'Blue': '2.89%', 'blue': '2.79%', 'green': '3.19%', 'red': '85.61%', 'white': '2.89%', 'yellow': '2.63%'}, 6: {'Blue': '37.08%', 'blue': '45.83%', 'green': '0.14%', 'red': '0.00%', 'white': '0.42%', 'yellow': '16.53%'}}",0.6855781053934861,0.8144415389518482,0.8908574282119869,83.04904051172709
8,kmeans,boc(euclidean),6,6,"{1: {'Blue': '43.68%', 'blue': '45.54%', 'green': '3.68%', 'red': '3.35%', 'white': '3.75%', 'yellow': '0.00%'}, 2: {'Blue': '3.12%', 'blue': '2.73%', 'green': '85.85%', 'red': '2.73%', 'white': '2.88%', 'yellow': '2.69%'}, 3: {'Blue': '2.72%', 'blue': '2.97%', 'green': '2.97%', 'red': '2.51%', 'white': '2.77%', 'yellow': '86.07%'}, 4: {'Blue': '2.89%', 'blue': '2.84%', 'green': '2.32%', 'red': '86.08%', 'white': '2.94%', 'yellow': '2.94%'}, 5: {'Blue': '2.52%', 'blue': '2.83%', 'green': '2.88%', 'red': '3.03%', 'white': '85.82%', 'yellow': '2.93%'}, 6: {'Blue': '35.82%', 'blue': '47.51%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '16.67%'}}",0.6985788654977766,0.828533694873488,0.8954210049428508,83.76288659793815
9,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.25%', 'blue': '3.40%', 'green': '2.14%', 'red': '3.01%', 'white': '2.52%', 'yellow': '85.68%'}, 2: {'Blue': '43.04%', 'blue': '42.88%', 'green': '3.52%', 'red': '3.65%', 'white': '3.49%', 'yellow': '3.42%'}, 3: {'Blue': '3.15%', 'blue': '2.80%', 'green': '3.10%', 'red': '2.55%', 'white': '85.79%', 'yellow': '2.60%'}, 4: {'Blue': '3.46%', 'blue': '2.56%', 'green': '2.77%', 'red': '85.78%', 'white': '2.93%', 'yellow': '2.50%'}, 5: {'Blue': '3.13%', 'blue': '2.65%', 'green': '85.06%', 'red': '3.13%', 'white': '3.13%', 'yellow': '2.91%'}, 6: {'Blue': '51.00%', 'blue': '49.00%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6978879649104117,0.8118208811177269,0.8875939187116361,83.54368932038834
