,Seed,Linkage Method,Cluster Color Percentage,Silhouette Score,Maximum Color Separation
20,5,single,"{1: {'green': '9.72%', 'red': '90.28%'}, 2: {'green': '96.94%', 'red': '3.06%'}}",0.2413279953605799,87.22
21,5,complete,"{1: {'green': '60.0%', 'red': '40.0%'}}",-1.0,0.0
22,5,average,"{1: {'green': '9.72%', 'red': '90.28%'}, 2: {'green': '96.94%', 'red': '3.06%'}}",0.2413279953605799,87.22
23,5,ward,"{1: {'green': '96.94%', 'red': '3.06%'}, 2: {'green': '9.72%', 'red': '90.28%'}}",0.2413279953605799,87.22
24,6,single,"{1: {'green': '45.91%', 'red': '54.09%'}}",-1.0,0.0
25,6,complete,"{1: {'green': '45.91%', 'red': '54.09%'}}",-1.0,0.0
26,6,average,"{1: {'green': '95.51%', 'red': '4.49%'}, 2: {'green': '12.21%', 'red': '87.79%'}}",0.2626483779544815,83.30000000000001
27,6,ward,"{1: {'green': '6.67%', 'red': '93.33%'}, 2: {'green': '93.0%', 'red': '7.0%'}}",0.2667998659428537,86.33
28,7,single,"{1: {'green': '96.53%', 'red': '3.47%'}, 2: {'green': '6.12%', 'red': '93.88%'}}",0.3074235918375094,90.41
29,7,complete,"{1: {'green': '59.92%', 'red': '40.08%'}}",-1.0,0.0
30,7,average,"{1: {'green': '96.53%', 'red': '3.47%'}, 2: {'green': '6.12%', 'red': '93.88%'}}",0.3074235918375094,90.41
31,7,ward,"{1: {'green': '6.12%', 'red': '93.88%'}, 2: {'green': '96.53%', 'red': '3.47%'}}",0.3074235918375094,90.41
32,8,single,"{1: {'green': '94.85%', 'red': '5.15%'}, 2: {'green': '3.53%', 'red': '96.47%'}}",0.2888321343314799,91.32
33,8,complete,"{1: {'green': '52.2%', 'red': '47.8%'}}",-1.0,0.0
34,8,average,"{1: {'green': '3.53%', 'red': '96.47%'}, 2: {'green': '94.85%', 'red': '5.15%'}}",0.2888321343314799,91.32
35,8,ward,"{1: {'green': '3.53%', 'red': '96.47%'}, 2: {'green': '94.85%', 'red': '5.15%'}}",0.2888321343314799,91.32
36,9,single,"{1: {'green': '92.86%', 'red': '7.14%'}, 2: {'green': '2.22%', 'red': '97.78%'}}",0.3130854948789862,90.64
37,9,complete,"{1: {'green': '43.32%', 'red': '56.68%'}}",-1.0,0.0
38,9,average,"{1: {'green': '92.86%', 'red': '7.14%'}, 2: {'green': '2.22%', 'red': '97.78%'}}",0.3130854948789862,90.64
39,9,ward,"{1: {'green': '92.86%', 'red': '7.14%'}, 2: {'green': '2.22%', 'red': '97.78%'}}",0.3130854948789862,90.64
40,10,single,"{1: {'green': '3.75%', 'red': '96.25%'}, 2: {'green': '95.07%', 'red': '4.93%'}}",0.39181146817444473,91.32
41,10,complete,"{1: {'green': '46.69%', 'red': '53.31%'}}",-1.0,0.0
42,10,average,"{1: {'green': '3.75%', 'red': '96.25%'}, 2: {'green': '95.07%', 'red': '4.93%'}}",0.39181146817444473,91.32
43,10,ward,"{1: {'green': '3.75%', 'red': '96.25%'}, 2: {'green': '95.07%', 'red': '4.93%'}}",0.39181146817444473,91.32
44,11,single,"{1: {'green': '98.0%', 'red': '2.0%'}, 2: {'green': '3.5%', 'red': '96.5%'}}",0.32537575788614503,94.5
45,11,complete,"{1: {'green': '27.98%', 'red': '72.02%'}}",-1.0,0.0
46,11,average,"{1: {'green': '98.0%', 'red': '2.0%'}, 2: {'green': '3.5%', 'red': '96.5%'}}",0.32537575788614503,94.5
47,11,ward,"{1: {'green': '98.0%', 'red': '2.0%'}, 2: {'green': '3.5%', 'red': '96.5%'}}",0.32537575788614503,94.5
48,12,single,"{1: {'green': '37.23%', 'red': '62.77%'}, 2: {'green': '50.0%', 'red': '50.0%'}}",0.13514668459138074,12.770000000000003
49,12,complete,"{1: {'green': '37.37%', 'red': '62.63%'}}",-1.0,0.0
50,12,average,"{1: {'green': '92.96%', 'red': '7.04%'}, 2: {'green': '4.2%', 'red': '95.8%'}}",0.26866156298388205,88.75999999999999
51,12,ward,"{1: {'green': '92.96%', 'red': '7.04%'}, 2: {'green': '4.2%', 'red': '95.8%'}}",0.26866156298388205,88.75999999999999
52,13,single,"{1: {'green': '2.61%', 'red': '97.39%'}, 2: {'green': '92.73%', 'red': '7.27%'}}",0.2515100748316337,90.12
53,13,complete,"{1: {'green': '40.3%', 'red': '59.7%'}}",-1.0,0.0
54,13,average,"{1: {'green': '2.61%', 'red': '97.39%'}, 2: {'green': '92.73%', 'red': '7.27%'}}",0.2515100748316337,90.12
55,13,ward,"{1: {'green': '2.61%', 'red': '97.39%'}, 2: {'green': '92.73%', 'red': '7.27%'}}",0.2515100748316337,90.12
56,14,single,"{1: {'green': '10.83%', 'red': '89.17%'}, 2: {'green': '97.52%', 'red': '2.48%'}}",0.22661895380383074,86.69
57,14,complete,"{1: {'green': '54.36%', 'red': '45.64%'}}",-1.0,0.0
58,14,average,"{1: {'green': '95.97%', 'red': '4.03%'}, 2: {'green': '10.26%', 'red': '89.74%'}}",0.22560296005028332,85.71
59,14,ward,"{1: {'green': '8.99%', 'red': '91.01%'}, 2: {'green': '80.92%', 'red': '19.08%'}}",0.22473466560111655,71.93
60,15,single,"{1: {'green': '10.75%', 'red': '89.25%'}, 2: {'green': '97.74%', 'red': '2.26%'}}",0.22091447848144938,86.99
61,15,complete,"{1: {'green': '61.95%', 'red': '38.05%'}}",-1.0,0.0
62,15,average,"{1: {'green': '10.75%', 'red': '89.25%'}, 2: {'green': '97.74%', 'red': '2.26%'}}",0.22091447848144938,86.99
63,15,ward,"{1: {'green': '97.71%', 'red': '2.29%'}, 2: {'green': '12.63%', 'red': '87.37%'}}",0.2158758580282751,85.08
64,16,single,"{1: {'green': '35.5%', 'red': '64.5%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.16887874530707758,64.5
65,16,complete,"{1: {'green': '36.32%', 'red': '63.68%'}}",-1.0,0.0
66,16,average,"{1: {'green': '35.5%', 'red': '64.5%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.16887874530707758,64.5
67,16,ward,"{1: {'green': '96.3%', 'red': '3.7%'}, 2: {'green': '4.58%', 'red': '95.42%'}}",0.2827872106769146,91.72
68,17,single,"{1: {'green': '60.26%', 'red': '39.74%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.15138252828066692,39.74
69,17,complete,"{1: {'green': '60.43%', 'red': '39.57%'}}",-1.0,0.0
70,17,average,"{1: {'green': '60.26%', 'red': '39.74%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.15138252828066692,39.74
71,17,ward,"{1: {'green': '95.8%', 'red': '4.2%'}, 2: {'green': '5.43%', 'red': '94.57%'}}",0.2656072911507064,90.37
72,18,single,"{1: {'green': '94.96%', 'red': '5.04%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.3615036561025789,91.72999999999999
73,18,complete,"{1: {'green': '48.15%', 'red': '51.85%'}}",-1.0,0.0
74,18,average,"{1: {'green': '94.96%', 'red': '5.04%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.3615036561025789,91.72999999999999
75,18,ward,"{1: {'green': '94.96%', 'red': '5.04%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.3615036561025789,91.72999999999999
76,19,single,"{1: {'green': '91.14%', 'red': '8.86%'}, 2: {'green': '2.7%', 'red': '97.3%'}}",0.32717808596477965,88.44
77,19,complete,"{1: {'green': '29.17%', 'red': '70.83%'}}",-1.0,0.0
78,19,average,"{1: {'green': '91.14%', 'red': '8.86%'}, 2: {'green': '2.7%', 'red': '97.3%'}}",0.32717808596477965,88.44
79,19,ward,"{1: {'green': '2.7%', 'red': '97.3%'}, 2: {'green': '91.14%', 'red': '8.86%'}}",0.32717808596477965,88.44
80,20,single,"{1: {'green': '94.87%', 'red': '5.13%'}, 2: {'green': '4.58%', 'red': '95.42%'}}",0.3404363867822529,90.29
81,20,complete,"{1: {'green': '53.66%', 'red': '46.34%'}}",-1.0,0.0
82,20,average,"{1: {'green': '94.87%', 'red': '5.13%'}, 2: {'green': '4.58%', 'red': '95.42%'}}",0.3404363867822529,90.29
83,20,ward,"{1: {'green': '4.72%', 'red': '95.28%'}, 2: {'green': '92.5%', 'red': '7.5%'}}",0.3269942571825755,87.78
84,21,single,"{1: {'green': '93.16%', 'red': '6.84%'}, 2: {'green': '4.65%', 'red': '95.35%'}}",0.322993907131206,88.50999999999999
85,21,complete,"{1: {'green': '40.48%', 'red': '59.52%'}}",-1.0,0.0
86,21,average,"{1: {'green': '4.65%', 'red': '95.35%'}, 2: {'green': '93.16%', 'red': '6.84%'}}",0.322993907131206,88.50999999999999
87,21,ward,"{1: {'green': '90.08%', 'red': '9.92%'}, 2: {'green': '4.76%', 'red': '95.24%'}}",0.31188869611697595,85.32
88,22,single,"{1: {'green': '87.81%', 'red': '12.19%'}, 2: {'green': '50.0%', 'red': '50.0%'}}",0.16468491126971696,37.81
89,22,complete,"{1: {'green': '87.54%', 'red': '12.46%'}}",-1.0,0.0
90,22,average,"{1: {'green': '11.11%', 'red': '88.89%'}, 2: {'green': '98.78%', 'red': '1.22%'}}",0.2578131706628178,87.67
91,22,ward,"{1: {'green': '99.58%', 'red': '0.42%'}, 2: {'green': '20.93%', 'red': '79.07%'}}",0.26261045259057336,78.65
92,23,single,"{1: {'green': '6.98%', 'red': '93.02%'}, 2: {'green': '95.69%', 'red': '4.31%'}}",0.34495331591233575,88.71
93,23,complete,"{1: {'green': '48.98%', 'red': '51.02%'}}",-1.0,0.0
94,23,average,"{1: {'green': '6.98%', 'red': '93.02%'}, 2: {'green': '95.69%', 'red': '4.31%'}}",0.34495331591233575,88.71
95,23,ward,"{1: {'green': '95.69%', 'red': '4.31%'}, 2: {'green': '6.98%', 'red': '93.02%'}}",0.34495331591233575,88.71
96,24,single,"{1: {'green': '9.09%', 'red': '90.91%'}, 2: {'green': '97.04%', 'red': '2.96%'}}",0.3433810329561976,87.95
97,24,complete,"{1: {'green': '55.47%', 'red': '44.53%'}}",-1.0,0.0
98,24,average,"{1: {'green': '9.09%', 'red': '90.91%'}, 2: {'green': '97.04%', 'red': '2.96%'}}",0.3433810329561976,87.95
99,24,ward,"{1: {'green': '9.09%', 'red': '90.91%'}, 2: {'green': '97.04%', 'red': '2.96%'}}",0.3433810329561976,87.95
100,25,single,"{1: {'green': '50.56%', 'red': '49.44%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.1570578838049031,49.44
101,25,complete,"{1: {'green': '50.84%', 'red': '49.16%'}}",-1.0,0.0
102,25,average,"{1: {'green': '50.56%', 'red': '49.44%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.1570578838049031,49.44
103,25,ward,"{1: {'green': '94.81%', 'red': '5.19%'}, 2: {'green': '17.65%', 'red': '82.35%'}}",0.2482831326426521,77.16
104,26,single,"{1: {'green': '92.59%', 'red': '7.41%'}, 2: {'green': '1.03%', 'red': '98.97%'}}",0.43293033929436187,91.56
105,26,complete,"{1: {'green': '38.48%', 'red': '61.52%'}}",-1.0,0.0
106,26,average,"{1: {'green': '92.59%', 'red': '7.41%'}, 2: {'green': '1.03%', 'red': '98.97%'}}",0.43293033929436187,91.56
107,26,ward,"{1: {'green': '1.03%', 'red': '98.97%'}, 2: {'green': '91.91%', 'red': '8.09%'}}",0.4309528011670433,90.88
108,27,single,"{1: {'green': '81.53%', 'red': '18.47%'}}",-1.0,0.0
109,27,complete,"{1: {'green': '81.53%', 'red': '18.47%'}}",-1.0,0.0
110,27,average,"{1: {'green': '12.9%', 'red': '87.1%'}, 2: {'green': '98.41%', 'red': '1.59%'}}",0.2000179136187088,85.50999999999999
111,27,ward,"{1: {'green': '98.39%', 'red': '1.61%'}, 2: {'green': '18.18%', 'red': '81.82%'}}",0.19483371255558043,80.21000000000001
112,28,single,"{1: {'green': '4.62%', 'red': '95.38%'}, 2: {'green': '91.62%', 'red': '8.38%'}}",0.36080837001840366,87.0
113,28,complete,"{1: {'green': '53.54%', 'red': '46.46%'}}",-1.0,0.0
114,28,average,"{1: {'green': '4.62%', 'red': '95.38%'}, 2: {'green': '91.62%', 'red': '8.38%'}}",0.36080837001840366,87.0
115,28,ward,"{1: {'green': '4.62%', 'red': '95.38%'}, 2: {'green': '91.62%', 'red': '8.38%'}}",0.36080837001840366,87.0
116,29,single,"{1: {'green': '5.41%', 'red': '94.59%'}, 2: {'green': '93.15%', 'red': '6.85%'}}",0.22142491219171428,87.74000000000001
117,29,complete,"{1: {'green': '63.64%', 'red': '36.36%'}}",-1.0,0.0
118,29,average,"{1: {'green': '33.33%', 'red': '66.67%'}, 2: {'green': '64.06%', 'red': '35.94%'}}",0.17203796462430046,30.730000000000004
119,29,ward,"{1: {'green': '94.41%', 'red': '5.59%'}, 2: {'green': '6.49%', 'red': '93.51%'}}",0.21965127256289743,87.92
120,30,single,"{1: {'green': '7.55%', 'red': '92.45%'}, 2: {'green': '96.74%', 'red': '3.26%'}}",0.36178530052926045,89.19
121,30,complete,"{1: {'green': '83.61%', 'red': '16.39%'}}",-1.0,0.0
122,30,average,"{1: {'green': '7.55%', 'red': '92.45%'}, 2: {'green': '96.74%', 'red': '3.26%'}}",0.36178530052926045,89.19
123,30,ward,"{1: {'green': '97.37%', 'red': '2.63%'}, 2: {'green': '8.93%', 'red': '91.07%'}}",0.3696575697292707,88.44
124,31,single,"{1: {'green': '57.14%', 'red': '42.86%'}, 2: {'green': '17.32%', 'red': '82.68%'}}",0.14625547608831327,39.82000000000001
125,31,complete,"{1: {'green': '18.82%', 'red': '81.18%'}}",-1.0,0.0
126,31,average,"{1: {'green': '72.73%', 'red': '27.27%'}, 2: {'green': '15.43%', 'red': '84.57%'}}",0.24232495378787344,57.300000000000004
127,31,ward,"{1: {'green': '3.47%', 'red': '96.53%'}, 2: {'green': '71.43%', 'red': '28.57%'}}",0.19617872507998602,67.96000000000001
128,32,single,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '2.48%', 'red': '97.52%'}}",0.34436408224131054,92.44
129,32,complete,"{1: {'green': '48.12%', 'red': '51.88%'}}",-1.0,0.0
130,32,average,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '2.48%', 'red': '97.52%'}}",0.34436408224131054,92.44
131,32,ward,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '2.48%', 'red': '97.52%'}}",0.34436408224131054,92.44
132,33,single,"{1: {'green': '11.36%', 'red': '88.64%'}, 2: {'green': '98.57%', 'red': '1.43%'}}",0.2208806095473904,87.21
133,33,complete,"{1: {'green': '77.72%', 'red': '22.28%'}}",-1.0,0.0
134,33,average,"{1: {'green': '11.36%', 'red': '88.64%'}, 2: {'green': '98.57%', 'red': '1.43%'}}",0.2208806095473904,87.21
135,33,ward,"{1: {'green': '11.36%', 'red': '88.64%'}, 2: {'green': '98.57%', 'red': '1.43%'}}",0.2208806095473904,87.21
136,34,single,"{1: {'green': '72.5%', 'red': '27.5%'}, 2: {'green': '0.0%', 'red': '100.0%'}}",0.1117147044135568,72.5
137,34,complete,"{1: {'green': '72.05%', 'red': '27.95%'}}",-1.0,0.0
138,34,average,"{1: {'green': '72.5%', 'red': '27.5%'}, 2: {'green': '0.0%', 'red': '100.0%'}}",0.1117147044135568,72.5
139,34,ward,"{1: {'green': '12.77%', 'red': '87.23%'}, 2: {'green': '96.49%', 'red': '3.51%'}}",0.18473803229858324,83.72
140,35,single,"{1: {'green': '8.92%', 'red': '91.08%'}, 2: {'green': '99.09%', 'red': '0.91%'}}",0.45080856473787334,90.17
141,35,complete,"{1: {'green': '61.44%', 'red': '38.56%'}}",-1.0,0.0
142,35,average,"{1: {'green': '8.92%', 'red': '91.08%'}, 2: {'green': '99.09%', 'red': '0.91%'}}",0.45080856473787334,90.17
143,35,ward,"{1: {'green': '8.92%', 'red': '91.08%'}, 2: {'green': '99.09%', 'red': '0.91%'}}",0.45080856473787334,90.17
144,36,single,"{1: {'green': '96.95%', 'red': '3.05%'}, 2: {'green': '8.59%', 'red': '91.41%'}}",0.34460035196018257,88.36
145,36,complete,"{1: {'green': '58.22%', 'red': '41.78%'}}",-1.0,0.0
146,36,average,"{1: {'green': '96.95%', 'red': '3.05%'}, 2: {'green': '8.59%', 'red': '91.41%'}}",0.34460035196018257,88.36
147,36,ward,"{1: {'green': '96.95%', 'red': '3.05%'}, 2: {'green': '8.59%', 'red': '91.41%'}}",0.34460035196018257,88.36
148,37,single,"{1: {'green': '91.06%', 'red': '8.94%'}, 2: {'green': '3.2%', 'red': '96.8%'}}",0.3221495163369243,87.86
149,37,complete,"{1: {'green': '46.77%', 'red': '53.23%'}}",-1.0,0.0
150,37,average,"{1: {'green': '91.06%', 'red': '8.94%'}, 2: {'green': '3.2%', 'red': '96.8%'}}",0.3221495163369243,87.86
151,37,ward,"{1: {'green': '3.2%', 'red': '96.8%'}, 2: {'green': '91.06%', 'red': '8.94%'}}",0.3221495163369243,87.86
152,38,single,"{1: {'green': '10.77%', 'red': '89.23%'}, 2: {'green': '98.46%', 'red': '1.54%'}}",0.3194706530827975,87.69
153,38,complete,"{1: {'green': '63.38%', 'red': '36.62%'}}",-1.0,0.0
154,38,average,"{1: {'green': '10.32%', 'red': '89.68%'}, 2: {'green': '96.98%', 'red': '3.02%'}}",0.3084038453465079,86.66000000000001
155,38,ward,"{1: {'green': '96.98%', 'red': '3.02%'}, 2: {'green': '10.32%', 'red': '89.68%'}}",0.3084038453465079,86.66000000000001
156,39,single,"{1: {'green': '92.75%', 'red': '7.25%'}, 2: {'green': '2.58%', 'red': '97.42%'}}",0.3861560030143656,90.17
157,39,complete,"{1: {'green': '45.05%', 'red': '54.95%'}}",-1.0,0.0
158,39,average,"{1: {'green': '92.75%', 'red': '7.25%'}, 2: {'green': '2.58%', 'red': '97.42%'}}",0.3861560030143656,90.17
159,39,ward,"{1: {'green': '93.13%', 'red': '6.87%'}, 2: {'green': '6.17%', 'red': '93.83%'}}",0.3737026085012042,86.96
160,40,single,"{1: {'green': '100.0%', 'red': '0.0%'}, 2: {'green': '4.26%', 'red': '95.74%'}}",0.2971420659406093,95.74
161,40,complete,"{1: {'green': '20.35%', 'red': '79.65%'}}",-1.0,0.0
162,40,average,"{1: {'green': '100.0%', 'red': '0.0%'}, 2: {'green': '4.26%', 'red': '95.74%'}}",0.2971420659406093,95.74
163,40,ward,"{1: {'green': '100.0%', 'red': '0.0%'}, 2: {'green': '4.26%', 'red': '95.74%'}}",0.2971420659406093,95.74
164,41,single,"{1: {'green': '4.49%', 'red': '95.51%'}, 2: {'green': '96.55%', 'red': '3.45%'}}",0.3868700276793054,92.06
165,41,complete,"{1: {'green': '40.82%', 'red': '59.18%'}}",-1.0,0.0
166,41,average,"{1: {'green': '4.49%', 'red': '95.51%'}, 2: {'green': '96.55%', 'red': '3.45%'}}",0.3868700276793054,92.06
167,41,ward,"{1: {'green': '96.55%', 'red': '3.45%'}, 2: {'green': '4.49%', 'red': '95.51%'}}",0.3868700276793054,92.06
168,42,single,"{1: {'green': '95.74%', 'red': '4.26%'}, 2: {'green': '4.41%', 'red': '95.59%'}}",0.34140005745250884,91.33
169,42,complete,"{1: {'green': '50.9%', 'red': '49.1%'}}",-1.0,0.0
170,42,average,"{1: {'green': '4.41%', 'red': '95.59%'}, 2: {'green': '95.74%', 'red': '4.26%'}}",0.34140005745250884,91.33
171,42,ward,"{1: {'green': '4.41%', 'red': '95.59%'}, 2: {'green': '95.74%', 'red': '4.26%'}}",0.34140005745250884,91.33
172,43,single,"{1: {'green': '97.57%', 'red': '2.43%'}, 2: {'green': '5.49%', 'red': '94.51%'}}",0.34967114056610404,92.08
173,43,complete,"{1: {'green': '69.36%', 'red': '30.64%'}}",-1.0,0.0
174,43,average,"{1: {'green': '97.57%', 'red': '2.43%'}, 2: {'green': '5.49%', 'red': '94.51%'}}",0.34967114056610404,92.08
175,43,ward,"{1: {'green': '97.57%', 'red': '2.43%'}, 2: {'green': '5.49%', 'red': '94.51%'}}",0.34967114056610404,92.08
176,44,single,"{1: {'green': '3.6%', 'red': '96.4%'}, 2: {'green': '94.53%', 'red': '5.47%'}}",0.41529090514717826,90.93
177,44,complete,"{1: {'green': '52.3%', 'red': '47.7%'}}",-1.0,0.0
178,44,average,"{1: {'green': '94.53%', 'red': '5.47%'}, 2: {'green': '3.6%', 'red': '96.4%'}}",0.41529090514717826,90.93
179,44,ward,"{1: {'green': '94.53%', 'red': '5.47%'}, 2: {'green': '3.6%', 'red': '96.4%'}}",0.41529090514717826,90.93
180,45,single,"{1: {'green': '2.75%', 'red': '97.25%'}, 2: {'green': '96.0%', 'red': '4.0%'}}",0.35410153449532045,93.25
181,45,complete,"{1: {'green': '96.0%', 'red': '4.0%'}, 2: {'green': '2.75%', 'red': '97.25%'}}",0.35410153449532045,93.25
182,45,average,"{1: {'green': '2.75%', 'red': '97.25%'}, 2: {'green': '96.0%', 'red': '4.0%'}}",0.35410153449532045,93.25
183,45,ward,"{1: {'green': '96.0%', 'red': '4.0%'}, 2: {'green': '2.75%', 'red': '97.25%'}}",0.35410153449532045,93.25
184,46,single,"{1: {'green': '98.21%', 'red': '1.79%'}, 2: {'green': '4.85%', 'red': '95.15%'}}",0.38295820130475206,93.36
185,46,complete,"{1: {'green': '37.74%', 'red': '62.26%'}}",-1.0,0.0
186,46,average,"{1: {'green': '98.21%', 'red': '1.79%'}, 2: {'green': '4.85%', 'red': '95.15%'}}",0.38295820130475206,93.36
187,46,ward,"{1: {'green': '98.21%', 'red': '1.79%'}, 2: {'green': '4.85%', 'red': '95.15%'}}",0.38295820130475206,93.36
188,47,single,"{1: {'green': '48.13%', 'red': '51.87%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.11328725540388483,51.87
189,47,complete,"{1: {'green': '48.61%', 'red': '51.39%'}}",-1.0,0.0
190,47,average,"{1: {'green': '11.38%', 'red': '88.62%'}, 2: {'green': '97.85%', 'red': '2.15%'}}",0.18275551978995005,86.47
191,47,ward,"{1: {'green': '97.85%', 'red': '2.15%'}, 2: {'green': '11.38%', 'red': '88.62%'}}",0.18275551978995005,86.47
192,48,single,"{1: {'green': '1.47%', 'red': '98.53%'}, 2: {'green': '95.2%', 'red': '4.8%'}}",0.48714750612832897,93.73
193,48,complete,"{1: {'green': '1.47%', 'red': '98.53%'}, 2: {'green': '95.2%', 'red': '4.8%'}}",0.48714750612832897,93.73
194,48,average,"{1: {'green': '1.47%', 'red': '98.53%'}, 2: {'green': '95.2%', 'red': '4.8%'}}",0.48714750612832897,93.73
195,48,ward,"{1: {'green': '95.2%', 'red': '4.8%'}, 2: {'green': '1.47%', 'red': '98.53%'}}",0.48714750612832897,93.73
196,49,single,"{1: {'green': '7.56%', 'red': '92.44%'}, 2: {'green': '95.83%', 'red': '4.17%'}}",0.3594484791352882,88.27
197,49,complete,"{1: {'green': '47.78%', 'red': '52.22%'}}",-1.0,0.0
198,49,average,"{1: {'green': '7.56%', 'red': '92.44%'}, 2: {'green': '95.83%', 'red': '4.17%'}}",0.3594484791352882,88.27
199,49,ward,"{1: {'green': '95.77%', 'red': '4.23%'}, 2: {'green': '8.62%', 'red': '91.38%'}}",0.3539290532525471,87.14999999999999
