Seed,Algorithm,Feature_Metric,Num_Clusters_Target,Num_Clusters_Found,Cluster_Color_Percentage,Silhouette,ARI,NMI,Max_Color_Separation
0,kmeans,boc(euclidean),5,5,"{1: {'blue': '7.27%', 'green': '14.91%', 'red': '3.27%', 'yellow': '74.55%'}, 2: {'blue': '63.77%', 'green': '8.50%', 'red': '20.70%', 'yellow': '7.02%'}, 3: {'blue': '5.70%', 'green': '8.26%', 'red': '79.77%', 'yellow': '6.27%'}, 4: {'blue': '3.54%', 'green': '82.60%', 'red': '8.55%', 'yellow': '5.31%'}, 5: {'blue': '6.19%', 'green': '4.29%', 'red': '22.86%', 'yellow': '66.67%'}}",0.6414266630804286,0.8964640596547827,0.9367801181553972,79.05604719764013
1,kmeans,boc(euclidean),5,5,"{1: {'blue': '7.44%', 'green': '76.74%', 'red': '8.37%', 'yellow': '7.44%'}, 2: {'blue': '81.75%', 'green': '6.40%', 'red': '6.87%', 'yellow': '4.98%'}, 3: {'blue': '8.94%', 'green': '7.76%', 'red': '76.47%', 'yellow': '6.82%'}, 4: {'blue': '5.29%', 'green': '18.75%', 'red': '15.87%', 'yellow': '60.10%'}, 5: {'blue': '25.45%', 'green': '8.04%', 'red': '10.71%', 'yellow': '55.80%'}}",0.6627215037825961,0.9450535122899346,0.9521422245274918,76.77725118483413
2,kmeans,boc(euclidean),5,5,"{1: {'blue': '4.05%', 'green': '14.86%', 'red': '28.38%', 'yellow': '52.70%'}, 2: {'blue': '6.82%', 'green': '81.02%', 'red': '8.10%', 'yellow': '4.05%'}, 3: {'blue': '77.78%', 'green': '7.78%', 'red': '6.39%', 'yellow': '8.06%'}, 4: {'blue': '7.14%', 'green': '8.52%', 'red': '76.92%', 'yellow': '7.42%'}, 5: {'blue': '11.74%', 'green': '6.71%', 'red': '4.36%', 'yellow': '77.18%'}}",0.6723191168258706,0.9351279125324445,0.9511285455117332,76.97228144989339
3,kmeans,boc(euclidean),5,5,"{1: {'blue': '4.27%', 'green': '85.37%', 'red': '6.10%', 'yellow': '4.27%'}, 2: {'blue': '9.53%', 'green': '11.53%', 'red': '72.51%', 'yellow': '6.43%'}, 3: {'blue': '18.58%', 'green': '12.83%', 'red': '12.39%', 'yellow': '56.19%'}, 4: {'blue': '84.24%', 'green': '7.34%', 'red': '4.89%', 'yellow': '3.53%'}, 5: {'blue': '0.77%', 'green': '10.38%', 'red': '13.85%', 'yellow': '75.00%'}}",0.6555165748327547,0.9086613117420751,0.9405444914744487,81.09756097560975
4,kmeans,boc(euclidean),5,5,"{1: {'blue': '4.57%', 'green': '4.27%', 'red': '8.84%', 'yellow': '82.32%'}, 2: {'blue': '9.68%', 'green': '61.58%', 'red': '9.09%', 'yellow': '19.65%'}, 3: {'blue': '7.39%', 'green': '6.86%', 'red': '75.20%', 'yellow': '10.55%'}, 4: {'blue': '78.48%', 'green': '5.82%', 'red': '6.84%', 'yellow': '8.86%'}, 5: {'blue': '22.70%', 'green': '53.68%', 'red': '17.79%', 'yellow': '5.83%'}}",0.6112902148581767,0.866427984231141,0.9284368672038015,78.04878048780488
5,kmeans,boc(euclidean),5,5,"{1: {'blue': '9.34%', 'green': '4.18%', 'red': '7.86%', 'yellow': '78.62%'}, 2: {'blue': '9.07%', 'green': '4.90%', 'red': '79.66%', 'yellow': '6.37%'}, 3: {'blue': '72.43%', 'green': '4.44%', 'red': '13.55%', 'yellow': '9.58%'}, 4: {'blue': '5.41%', 'green': '51.35%', 'red': '21.08%', 'yellow': '22.16%'}, 5: {'blue': '24.06%', 'green': '44.15%', 'red': '18.32%', 'yellow': '13.47%'}}",0.6412754716074321,0.9321677741026696,0.9492040092685987,74.75490196078431
6,kmeans,boc(euclidean),5,5,"{1: {'blue': '61.14%', 'green': '11.64%', 'red': '12.43%', 'yellow': '14.79%'}, 2: {'blue': '9.46%', 'green': '74.50%', 'red': '7.74%', 'yellow': '8.31%'}, 3: {'blue': '5.70%', 'green': '3.42%', 'red': '86.89%', 'yellow': '3.99%'}, 4: {'blue': '5.38%', 'green': '4.25%', 'red': '9.63%', 'yellow': '80.74%'}, 5: {'blue': '5.29%', 'green': '52.94%', 'red': '21.76%', 'yellow': '20.00%'}}",0.6567358654965396,0.9160651561878981,0.94546086534211,83.47578347578347
7,kmeans,boc(euclidean),5,5,"{1: {'blue': '5.93%', 'green': '5.93%', 'red': '4.58%', 'yellow': '83.56%'}, 2: {'blue': '6.32%', 'green': '74.07%', 'red': '6.54%', 'yellow': '13.07%'}, 3: {'blue': '7.05%', 'green': '6.05%', 'red': '76.83%', 'yellow': '10.08%'}, 4: {'blue': '60.24%', 'green': '2.81%', 'red': '17.67%', 'yellow': '19.28%'}, 5: {'blue': '58.94%', 'green': '22.76%', 'red': '10.16%', 'yellow': '8.13%'}}",0.6432291879186671,0.9220522000904156,0.9442440002114179,78.97574123989217
8,kmeans,boc(euclidean),5,5,"{1: {'blue': '81.34%', 'green': '5.98%', 'red': '5.98%', 'yellow': '6.70%'}, 2: {'blue': '9.43%', 'green': '13.84%', 'red': '53.46%', 'yellow': '23.27%'}, 3: {'blue': '11.60%', 'green': '64.35%', 'red': '10.13%', 'yellow': '13.92%'}, 4: {'blue': '9.30%', 'green': '5.63%', 'red': '11.83%', 'yellow': '73.24%'}, 5: {'blue': '9.62%', 'green': '7.29%', 'red': '75.80%', 'yellow': '7.29%'}}",0.6324119557940056,0.9212721417004737,0.9471287441742645,75.35885167464116
9,kmeans,boc(euclidean),5,5,"{1: {'blue': '6.50%', 'green': '5.65%', 'red': '77.68%', 'yellow': '10.17%'}, 2: {'blue': '73.65%', 'green': '9.34%', 'red': '5.60%', 'yellow': '11.41%'}, 3: {'blue': '9.23%', 'green': '7.65%', 'red': '6.60%', 'yellow': '76.52%'}, 4: {'blue': '5.47%', 'green': '62.70%', 'red': '16.40%', 'yellow': '15.43%'}, 5: {'blue': '20.83%', 'green': '70.31%', 'red': '3.65%', 'yellow': '5.21%'}}",0.6234791248637391,0.9054011810079708,0.9392695824718778,72.03389830508475
